57.9503	40.7082	-6.751	40.6879	41.2649	-40.7082	6.751	-0.246037	90.5987	1
68.75	39.4801	13.9512	-54.5275	42.9046	-39.4801	-13.9512	-9.35328	91.5751	1
42.6043	-37.7751	-2.53285	19.5384	50.1993	37.7751	2.53285	-32.9635	91.8274	1
66.8265	-5.6623	-54.3361	38.4879	104.247	5.6623	54.3361	88.7864	114.313	1
68.2137	27.6329	-28.6131	-55.415	209.783	-27.6329	28.6131	-205.978	94.6376	1
48.5123	-23.7811	32.5643	-26.9717	104.821	23.7811	-32.5643	-96.7544	90.5697	1
189.136	-19.9946	-30.3389	185.613	42.626	19.9946	30.3389	22.2877	102.425	1
165.464	44.3432	-13.0433	-158.877	84.8595	-44.3432	13.0433	-71.1666	98.7005	1
23.419	-0.233657	23.2741	2.59081	27.5607	0.233657	-23.2741	14.7598	47.9363	1
46.0043	19.1637	-29.7082	-29.4377	46.9976	-19.1637	29.7082	30.9669	92.9893	1
43.3892	-7.94757	38.2726	-18.8325	47.0956	7.94757	-38.2726	26.2686	90.1788	1
50.3635	2.92182	-16.9258	-47.344	42.1916	-2.92182	16.9258	38.5372	92.1351	1
241.829	33.9792	23.2839	238.295	98.8213	-33.9792	-23.2839	89.8272	91.5337	1
65.2674	39.9806	-13.2415	49.8602	45.2985	-39.9806	13.2415	16.6782	88.3031	1
37.5215	-24.2964	-27.0287	9.32724	61.191	24.2964	27.0287	-49.2288	90.2885	1
192.816	43.4959	-11.3495	-187.503	274.316	-43.4959	11.3495	-270.608	91.362	1
26.9757	22.6253	-4.55906	-13.9642	100.978	-22.6253	4.55906	98.3046	96.2225	1
71.8481	-3.46805	-36.4324	61.8288	36.9428	3.46805	36.4324	-5.04183	92.7938	1
54.0177	16.7522	-40.5172	-31.5537	80.9586	-16.7522	40.5172	-68.0589	91.082	1
53.2056	-31.5255	-32.6374	-27.7809	63.0555	31.5255	32.6374	-43.783	91.6257	1
225.55	3.97086	41.329	221.696	111.479	-3.97086	-41.329	103.459	88.6745	1
35.1966	27.8659	20.0516	7.76083	103.124	-27.8659	-20.0516	97.2419	90.039	1
159.187	-4.25038	45.3796	-152.523	178.525	4.25038	-45.3796	-172.609	91.318	1
82.3729	1.23905	-43.3722	-70.0187	141.655	-1.23905	43.3722	-134.846	90.6585	1
84.2319	3.14199	-17.9082	82.2462	25.92	-3.14199	17.9082	-18.4735	89.8136	1
58.4795	-12.543	0.266752	57.1179	30.297	12.543	-0.266752	-27.5773	83.7175	1
53.5168	-26.6878	-4.73272	46.1456	38.8599	26.6878	4.73272	-27.847	90.5462	1
52.1183	8.69774	24.281	45.2891	44.9063	-8.69774	-24.281	-36.7608	96.6491	1
44.3693	3.51156	-43.7116	-6.75295	54.4069	-3.51156	43.7116	-32.2038	90.7696	1
44.9317	-34.7447	-27.3311	-8.04232	49.0864	34.7447	27.3311	-21.3375	89.3097	1
88.5116	-8.80696	-19.5996	85.8638	26.2649	8.80696	19.5996	-15.1042	90.3698	1
72.1387	-2.08014	42.9593	57.9151	115.154	2.08014	-42.9593	106.82	89.1106	1
33.6409	-0.855891	-33.0258	6.34593	88.1397	0.855891	33.0258	-81.7139	95.6565	1
90.723	33.4128	-1.21574	-84.3373	33.4558	-33.4128	1.21574	1.18393	92.2275	1
32.8934	-29.1583	-10.1955	11.3057	162.47	29.1583	10.1955	159.506	94.8157	1
158.73	40.1857	16.5699	-152.662	260.865	-40.1857	-16.5699	-257.218	89.7673	1
31.3938	-26.3575	-8.23551	-14.934	60.2631	26.3575	8.23551	53.5639	83.1186	1
105.531	-29.8991	34.677	-95.0803	95.4119	29.8991	-34.677	-83.7077	91.7211	1
61.4773	-33.7027	-31.9733	40.2652	68.8413	33.7027	31.9733	50.8031	93.2174	1
